customerkey,macro_segment,persona_label,micro_segment_id,clv_simple,churn_risk_heuristic,rfm_sum,total_revenue,age,annual_income_usd,education_level,market,gender
28617,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_F,81241.40331000001,0.4197790055248618,13,185.3557,26,59451,Bachelor,US,F
28666,VIP,Young_Digital_Enthusiasts,VIP_Young_Digital_Enthusiasts_Master_US_F,557881.389,0.4197790055248618,14,1272.83,28,46348,Master,US,F
28679,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,23913.648,0.4330386740331491,11,54.56,20,71918,High School,US,M
28692,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_AU_M,236677.617,0.4429834254143646,13,539.99,31,54098,High School,AU,M
28693,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Master_AU_F,252013.734,0.4297237569060773,13,574.98,55,84352,Master,AU,F
28741,VIP,Young_Digital_Enthusiasts,VIP_Young_Digital_Enthusiasts_Bachelor_US_F,466082.74125,0.4264088397790055,14,1063.3875,27,46915,Bachelor,US,F
28752,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_M,453238.00911,0.4330386740331491,14,1034.0817,29,70292,High School,US,M
28760,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_M,14450.751000000002,0.4529281767955801,11,32.97,41,41478,Some College,US,M
28875,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Master_US_F,19120.48686,0.436353591160221,11,43.6242,33,114633,Master,US,F
28884,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_High School_CA_F,10466.604,0.41646408839779,11,23.880000000000003,69,69145,High School,CA,F
28930,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_AU_F,16835.103,0.4429834254143646,11,38.41,36,75509,High School,AU,F
28932,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_High School_US_F,41187.05100000001,0.436353591160221,12,93.97,43,95421,High School,US,F
29001,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Bachelor_US_M,272491.76745000004,0.4628729281767956,13,621.7015,51,136713,Bachelor,US,M
29027,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_High School_US_M,251423.86986,0.4264088397790055,13,573.6342,51,77418,High School,US,M
29035,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Master_US_M,23655.051000000003,0.4230939226519337,11,53.97,42,22398,Master,US,M
29038,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Bachelor_AU_M,7253.865,0.4131491712707182,11,16.55,36,112821,Bachelor,AU,M
29050,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Some College_AU_F,49207.28355000001,0.4429834254143646,12,112.2685,64,31565,Some College,AU,F
29061,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,3497.6340000000005,0.4429834254143646,11,7.98,37,57204,High School,US,M
29076,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Doctorate_US_F,1748.8170000000002,0.4230939226519337,11,3.99,32,116318,Doctorate,US,F
29131,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_US_F,3497.6340000000005,0.4429834254143646,11,7.98,30,62847,Some College,US,F
29193,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_M,27877.72086,0.4429834254143646,12,63.6042,18,54550,Some College,US,M
29211,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Doctorate_CA_F,27411.282000000003,0.4595580110497237,12,62.54,51,76839,Doctorate,CA,F
29245,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Master_US_F,23913.648,0.4628729281767956,11,54.56,18,74919,Master,US,F
29284,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_US_M,21067.897590000004,0.4396685082872928,11,48.0673,38,50311,Some College,US,M
29322,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_F,21067.897590000004,0.4131491712707182,11,48.0673,36,105295,Some College,US,F
29343,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_High School_CA_M,248932.485,0.4131491712707182,13,567.95,69,105239,High School,CA,M
29369,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Master_US_F,1090343.26269,0.4330386740331491,15,2487.6643000000004,18,123157,Master,US,F
29392,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Master_AU_M,1052818.515,0.4496132596685083,15,2402.05,26,92656,Master,AU,M
29395,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_AU_F,12254.868,0.4595580110497237,11,27.96,36,52565,Some College,AU,F
29413,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Bachelor_AU_M,23663.817,0.4297237569060773,11,53.99,35,34831,Bachelor,AU,M
29429,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_F,37082.02086,0.436353591160221,12,84.60419999999999,31,15000,Bachelor,US,F
29470,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_M,37082.02086,0.4595580110497237,12,84.60419999999999,37,110739,High School,US,M
11115,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_M,6968.970000000001,0.4032044198895028,11,15.9,21,81389,Bachelor,US,M
11173,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_US_F,31329.684,0.3965745856353591,12,71.48,43,59917,High School,US,F
11259,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_F,340118.25786,0.4098342541436464,14,775.9942,18,15000,Bachelor,US,F
11261,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_US_F,325372.00500000006,0.3998895027624309,13,742.35,38,33171,High School,US,F
11512,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_M,907903.21068,0.3833149171270718,14,2071.4196,30,15000,Bachelor,US,M
11532,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Some College_AU_M,21722.148,0.3866298342541436,11,49.56,51,121140,Some College,AU,M
11543,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_High School_US_F,23663.817,0.4065193370165746,11,53.99,62,96829,High School,US,F
11556,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_M,9419.067,0.4065193370165746,11,21.49,34,28871,High School,US,M
11715,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Bachelor_US_M,40782.631590000005,0.3899447513812155,12,93.0473,57,131807,Bachelor,US,M
11717,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_F,60105.91986,0.3833149171270718,13,137.1342,34,49305,High School,US,F
11735,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_AU_F,14746.25286,0.4032044198895028,11,33.6442,26,86176,Bachelor,AU,F
11738,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Some College_US_M,51744.514590000006,0.3866298342541436,13,118.0573,62,86886,Some College,US,M
11919,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_AU_M,1088965.1160000002,0.4065193370165746,15,2484.52,45,71994,Bachelor,AU,M
11944,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_F,352962.99000000005,0.4098342541436464,14,805.3000000000001,38,63971,Some College,US,F
11946,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Some College_US_F,325372.00500000006,0.4032044198895028,13,742.35,48,75769,Some College,US,F
11947,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_F,325372.00500000006,0.3866298342541436,13,742.35,42,64780,High School,US,F
12088,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_US_M,32888.84859,0.3899447513812155,12,75.0373,37,83298,Some College,US,M
12159,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Bachelor_US_M,13131.468,0.3833149171270718,11,29.96,20,84687,Bachelor,US,M
12192,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_F,19714.734,0.4032044198895028,11,44.98,35,56232,Bachelor,US,F
12215,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_F,1097048.5075800002,0.4065193370165746,15,2502.9626000000003,47,113123,High School,US,F
12263,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_F,1071939.0018600002,0.3866298342541436,15,2445.6742000000004,37,45283,Bachelor,US,F
12322,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_High School_US_M,21067.897590000004,0.4032044198895028,11,48.0673,51,88237,High School,US,M
12482,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_AU_F,21067.897590000004,0.3932596685082873,11,48.0673,43,64139,High School,AU,F
12544,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_US_M,7577.50572,0.4065193370165746,11,17.2884,27,44165,Some College,US,M
12602,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_US_M,21275.082,0.3899447513812155,11,48.54,21,64870,Some College,US,M
12657,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_M,1076764.6848600002,0.3998895027624309,15,2456.6842,36,51451,Bachelor,US,M
12740,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Doctorate_AU_M,23503.48686,0.3965745856353591,11,53.6242,31,96079,Doctorate,AU,M
12745,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_AU_F,332949.5107200001,0.3965745856353591,13,759.6384,42,71974,High School,AU,F
12762,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_M,923243.71068,0.3866298342541436,15,2106.4196,29,122502,Some College,US,M
12778,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Master_US_M,33410.90772,0.4098342541436464,12,76.2284,30,41280,Master,US,M
12808,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,325372.00500000006,0.3866298342541436,13,742.35,53,15000,High School,US,M
12823,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_AU_F,19793.628000000004,0.3965745856353591,11,45.16,40,87632,Some College,AU,F
12830,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_AU_F,919841.88906,0.3866298342541436,15,2098.6582,29,130124,High School,AU,F
12849,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_AU_M,911251.20906,0.4032044198895028,14,2079.0582,38,90641,Bachelor,AU,M
12879,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Bachelor_US_M,32399.136,0.4032044198895028,12,73.92,57,41595,Bachelor,US,M
12957,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_M,7577.50572,0.3866298342541436,11,17.2884,42,38777,Bachelor,US,M
13025,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Some College_AU_M,271298.934,0.3932596685082873,13,618.98,46,139826,Some College,AU,M
13028,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_M,23655.051000000003,0.4032044198895028,11,53.97,28,61301,Bachelor,US,M
13155,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_F,7880.634,0.3899447513812155,11,17.98,52,39058,High School,US,F
13156,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Doctorate_US_M,271548.765,0.3866298342541436,13,619.55,70,116244,Doctorate,US,M
13256,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_AU_M,1076469.1830000002,0.3932596685082873,15,2456.01,28,70288,High School,AU,M
13311,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,26236.638000000003,0.3932596685082873,12,59.86,22,15000,High School,US,M
13470,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Master_US_M,34013.92086,0.4098342541436464,12,77.60419999999999,41,147481,Master,US,M
13515,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Master_US_F,932580.72792,0.3866298342541436,15,2127.7224,50,95034,Master,US,F
13536,VIP,Young_Digital_Enthusiasts,VIP_Young_Digital_Enthusiasts_Bachelor_US_F,942364.19754,0.4065193370165746,15,2150.0438000000004,37,21671,Bachelor,US,F
13537,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,928331.76006,0.4032044198895028,15,2118.0282,24,123432,High School,US,M
13543,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_F,925997.46192,0.3965745856353591,15,2112.7024,37,37905,Bachelor,US,F
13548,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_M,916660.4446800002,0.3866298342541436,15,2091.3996,46,35799,Bachelor,US,M
13565,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_M,915467.65506,0.4065193370165746,15,2088.6782,33,43368,Bachelor,US,M
13567,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Doctorate_AU_F,925251.12468,0.4032044198895028,15,2110.9996,46,137064,Doctorate,AU,F
13570,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_CA_M,940159.54854,0.3833149171270718,15,2145.0138,56,129762,High School,CA,M
13612,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_F,25690.603860000003,0.3899447513812155,12,58.6142,42,55402,Some College,US,F
13700,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_AU_M,929178.29268,0.3899447513812155,15,2119.9596,38,129579,Bachelor,AU,M
13725,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_F,935051.5126800002,0.4098342541436464,15,2133.3596,50,15000,Some College,US,F
13728,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,977899.8960000002,0.3899447513812155,15,2231.1200000000003,27,106571,High School,US,M
13735,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,927600.41268,0.3833149171270718,15,2116.3596,26,122326,High School,US,M
13859,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Bachelor_US_F,19267.668,0.3965745856353591,11,43.96,35,127305,Bachelor,US,F
13968,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_M,921015.83178,0.4032044198895028,15,2101.3366,32,77271,Some College,US,M
13987,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,913460.24106,0.3965745856353591,15,2084.0982,28,94392,High School,US,M
13997,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_M,988711.31061,0.3932596685082873,15,2255.7867,63,49480,Some College,US,M
14049,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,928287.93006,0.4098342541436464,15,2117.9282,68,75460,High School,US,M
14252,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_F,60977.83005,0.4098342541436464,13,139.1235,34,68832,High School,US,F
14344,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,31241.322720000004,0.4032044198895028,12,71.2784,40,66819,High School,US,M
14529,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Master_US_F,50429.13246000001,0.4032044198895028,12,115.0562,36,114292,Master,US,F
14551,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_US_M,62237.41659000001,0.4098342541436464,13,141.9973,53,82103,High School,US,M
14621,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Bachelor_US_F,46952.53686000001,0.4098342541436464,12,107.1242,56,133841,Bachelor,US,F
14632,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_F,35050.851,0.4065193370165746,12,79.97,18,83259,Bachelor,US,F
14677,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Some College_US_F,27411.282000000003,0.3899447513812155,12,62.54,45,151275,Some College,US,F
14679,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_F,33284.502,0.3932596685082873,12,75.94,21,117532,High School,US,F
14690,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Master_AU_M,63110.77317,0.4098342541436464,13,143.9899,61,72222,Master,AU,M
14714,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_AU_F,256358.42658000003,0.3866298342541436,13,584.8926,44,80587,Some College,AU,F
14719,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_CA_M,295657.63181999995,0.3998895027624309,13,674.5554,30,43200,High School,CA,M
14730,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_F,840637.4850000002,0.3866298342541436,14,1917.95,35,80187,Some College,US,F
14838,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,390262.32,0.3965745856353591,14,890.4,34,40191,High School,US,M
14974,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Some College_AU_M,65601.01845,0.4065193370165746,13,149.6715,45,117571,Some College,AU,M
15010,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Some College_US_F,48216.19959000001,0.3998895027624309,12,110.0073,52,62553,Some College,US,F
15012,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_US_F,19120.48686,0.4098342541436464,11,43.6242,23,87027,Some College,US,F
15081,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_F,909910.62468,0.4098342541436464,14,2075.9996,63,15000,Bachelor,US,F
15087,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Master_US_F,921033.36378,0.3866298342541436,15,2101.3766,60,65230,Master,US,F
15088,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_AU_F,926083.2810600002,0.3866298342541436,15,2112.8982,27,63106,Some College,AU,F
15110,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_US_F,30676.617,0.3866298342541436,12,69.99,39,106812,Some College,US,F
15212,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Bachelor_US_F,40150.12086,0.4065193370165746,12,91.6042,61,92867,Bachelor,US,F
15267,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Some College_US_M,352603.58400000003,0.3932596685082873,14,804.48,55,110220,Some College,US,M
15334,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_US_F,371732.83686,0.3866298342541436,14,848.1242,34,90072,Some College,US,F
15393,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Master_US_M,6381.648,0.3932596685082873,11,14.56,49,117649,Master,US,M
15449,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Master_US_M,5377.941000000001,0.3866298342541436,11,12.27,79,89249,Master,US,M
15467,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_F,375521.5897200001,0.3866298342541436,14,856.7684,40,26411,Bachelor,US,F
15475,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_F,367930.935,0.3866298342541436,14,839.45,30,71419,High School,US,F
15497,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_F,367944.084,0.3965745856353591,14,839.48,41,73221,Some College,US,F
15502,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_F,352603.58400000003,0.3866298342541436,14,804.48,42,15000,Some College,US,F
15523,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_US_M,375521.5897200001,0.3899447513812155,14,856.7684,31,39001,Some College,US,M
15537,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_High School_US_F,371732.83686,0.4065193370165746,14,848.1242,44,146040,High School,US,F
15547,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_US_F,352013.71986,0.3932596685082873,14,803.1342,21,64970,Some College,US,F
15584,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_CA_F,23913.648,0.3899447513812155,11,54.56,32,65239,Some College,CA,F
15594,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_CA_M,15336.116999999998,0.3965745856353591,11,34.99,50,15000,High School,CA,M
15615,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Master_US_M,22756.536,0.3833149171270718,11,51.92,18,27426,Master,US,M
15621,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Master_US_M,952647.59214,0.3965745856353591,15,2173.5058,51,91531,Master,US,M
